id,value
Source.nanjing.hidalgo,
Source.nanjing.houston,
Source.nanjing.otay mesa station,
Source.nanjing.st louis,
Source.nansha.dallas/ft,
Source.nantong.chicago,
Source.nantong.cleveland,
Source.nantong.houston,
Source.nantong.kansas city,
Source.nantong.memphis,
Source.nantong.new orleans,
Source.ning bo.chicago,
Source.ningbo.cincinnati,
Source.ningbo.cleveland,
Source.ningbo.dallas/ft,
Source.ningbo.detroit,
Source.ningbo.kansas city,
Source.ningbo.memphis,
Source.ningbo.new orleans,
Source.ningbo.salt lake city,
Source.ningbo.st louis,
Source.ningbo.worcester,
Source.osaka.dallas/ft,
Source.osaka.worcester,
Source.otake cy.chicago,
Source.otake cy.cleveland,
Source.pasir gudang.chicago,
Source.pasir gudang.houston,
Source.phnom penh.chicago,
Source.phnom penh.houston,
Source.port klang.houston,
Source.port klang (pelab.chicago,
Source.pusan.charlotte,
Source.pusan.memphis,
Source.pusan.otay mesa station,
Source.qingdao.chicago,
Source.qingdao.dallas/ft,
Source.qingdao.houston,
Source.qingdao.otay mesa station,
Source.qingdao sd.laredo,
Source.rongqi.chicago,
Source.rongqi.houston,
Source.shanghai.cincinnati,
Source.shanghai.cleveland,
Source.shanghai.dallas/ft,
Source.shanghai.detroit,
Source.shanghai.el paso,
Source.shanghai.hidalgo,
Source.shanghai.kansas city,
Source.shanghai.louisville,
Source.shanghai.nashville,
Source.shanghai.new orleans,
Source.shanghai.salt lake city,
Source.shanghai.san antonio,
Source.shanghai.st louis,
Source.shimizu.atlanta,
Source.shimizu.chicago,
Source.shimizu.cincinnati,
Source.shimizu.cleveland,
Source.shimizu.columbus,
Source.shimizu.houston,
Source.shimizu.louisville,
Source.shimizu.minneapolis-st,
Source.shimizu.new orleans,
Source.shimizu.rockford airport,
Source.shimizu.salt lake city,
Source.shimizu.worcester,
Source.shunde(rongqi).chicago,
Source.singapore.chicago,
Source.singapore.houston,
Source.taichung.chicago,
Source.taichung.houston,
Source.taichung.memphis,
Source.tanjung pelepas.houston,
Source.tianjinxingang.chicago,
Source.tianjinxingang.dallas/ft,
Source.tianjinxingang.houston,
Source.tianjinxingang.memphis,
Source.tokyo.houston,
Source.tokyo.memphis,
Source.tokyo cy.detroit,
Source.tokyo kline term.houston,
Source.tokyo/alliance.houston,
Source.wuhan.chicago,
Source.xiamen.atlanta,
Source.xiamen.cincinnati,
Source.xiamen.columbus,
Source.xiamen.dallas/ft,
Source.xiamen.otay mesa station,
Source.xiamen.san bernardino international airport,
Source.xiamen fj.houston,
Source.xingang.chicago,
Source.xingang.dallas/ft,
Source.xingang.houston,
Source.xingang.kansas city,
Source.xingang.memphis,
Source.yangzhou.chicago,
Source.yantian.atlanta,
Source.yantian.cincinnati,
Source.yantian.cleveland,
Source.yantian.columbus,
Source.yantian.dallas/ft,
Source.yantian.el paso,
Source.yantian.kansas city,
Source.yantian.memphis,
Source.yantian.new york/newark area,
Source.yantian.san antonio,
Source.yichang.chicago,
Source.yokohama.chicago,
Source.zhangjiagang.chicago,
Source.zhapu.memphis,
Source.zhenjiang.chicago,
Source.zhenjiang.columbus,
Source.zhuhai.chicago,
Source.ahmedabad.chicago,
Source.bangkok.atlanta,
Source.bangkok.st louis,
Source.belawan.houston,
Source.busan.atlanta,
Source.busan.birmingham,
Source.busan.detroit metropolitan airport,
Source.busan.el paso,
Source.busan.kansas city,
Source.busan.laredo,
Source.busan.nashville,
Source.busan - cy.atlanta,
Source.busan - cy.el paso,
Source.busan - cy.minneapolis-st,
Source.busan cy korea.dallas/ft,
Source.busan cy korea.el paso,
Source.busan cy korea.houston,
Source.busan cy korea.nogales,
Source.busan cy korea.otay mesa station,
Source.busan cy korea.tampa,
Source.cartagena.detroit,
Source.cebu city.houston,
Source.chachoengsao.dallas/ft,
Source.chennai.dallas/ft,
Source.chennai.honolulu,
Source.chennai.houston,
Source.chittagong.el paso,
Source.chittagong.houston,
Source.chittagong - cy.chicago,
Source.chittagong - port.chicago,
Source.chiwan.los angeles,
Source.chiwan.tampa,
Source.colombo.chicago,
Source.da nang.chicago,
Source.da nang.houston,
Source.dalian.hidalgo,
Source.dalian.los angeles,
Source.fuzhou.cleveland,
Source.fuzhou maiwei ter.new york,
Source.fuzhou maiwei ter.savannah,
Source.fuzhou(mawei).houston,
Source.gaolan.chicago,
Source.gwangyang.cleveland,
Source.gwangyang.columbus,
Source.hiroshima cy.dallas/ft,
Source.ho chi minh.atlanta,
Source.ho chi minh city.dallas/ft,
Source.ho chi minh city.los angeles,
Source.hong kong.brownsville,
Source.hong kong.nashville,
Source.hong kong - cy.jacksonville,
Source.huangpu.houston,
Source.jakarta.atlanta,
Source.jakarta.el paso,
Source.jakarta.fresno,
Source.jakarta.phoenix,
Source.jiangmen.chicago,
Source.kaohsiung.charlotte,
Source.kaohsiung.honolulu,
Source.kaohsiung.kansas city,
Source.keelung.atlanta,
Source.keelung.chicago,
Source.keelung.columbus,
Source.keelung.houston,
Source.keelung.memphis,
Source.keelung.nogales,
Source.keelung.rockford airport,
Source.keelung.salt lake city,
Source.keelung kaohsiung.cleveland,
Source.kobe cy.chicago,
Source.kochi.dallas/ft,
Source.kolkata.houston,
Source.laem chabang.atlanta,
Source.laem chabang.dallas/ft,
Source.laem chabang.detroit,
Source.laem chabang.oakland,
Source.lat krabang.atlanta,
Source.lat krabang.chicago,
Source.lat krabang.dallas/ft,
Source.lat krabang.memphis,
Source.madras(chennai).houston,
Source.manila north.houston,
Source.melbourne.charlotte,
Source.melbourne.san francisco,
Source.moji.houston,
Source.moradabad.dallas/ft,
Source.nagoya.chicago,
Source.nansha new port.chicago,
Source.nansha new port.dallas/ft,
Source.nansha new port.houston,
Source.ningbo.atlanta,
Source.ningbo.el paso,
Source.ningbo city.chicago,
Source.ningbo city.columbus,
Source.pasir gudang.dallas/ft,
Source.phetchaburi.houston,
Source.port kelang.dallas/ft,
Source.port klang.chicago,
Source.port klang.del rio,
Source.pusan.houston,
Source.pusan.st louis,
Source.qingdao.new orleans,
Source.qingdao city.chicago,
Source.samut prakan.chicago,
Source.samut sakhon.dallas/ft,
Source.samutprakan.chicago,
Source.samutprakan.houston,
Source.samutsakhon.dallas/ft,
Source.scandicci.chicago,
Source.semarang.chicago,
Source.semarang.houston,
Source.shanghai.atlanta,
Source.shanghai.otay mesa station,
Source.shanghai city.otay mesa station,
Source.shanghai sh.houston,
Source.shimizu cy.houston,
Source.sihanoukville.chicago,
Source.sihanoukville.houston,
Source.singaoore.chicago,
Source.singapore.minneapolis-st,
Source.singapore.san antonio,
Source.surabaya.dallas/ft,
Source.surabaya.houston,
Source.taichung.cleveland,
Source.taichung.nashville,
Source.taichung - cy.louisville,
Source.taichung taiwan c.houston,
Source.tanjung pelepas.chicago,
Source.tanjung pelepas.rockford airport,
Source.tanjung priok.fresno,
Source.taoyuan.dallas/ft,
Source.tianjinxingang.atlanta,
Source.tokyo.new york/newark area,
Source.tokyo kline term.memphis,
Source.tokyo/alliance.memphis,
Source.tuticorin.chicago,
Source.tw.chicago,
Source.ube.chicago,
Source.valparaiso.chicago,
Source.vishakhapatnam.chicago,
Source.vishakhapatnam.dallas/ft,
Source.vung tau.houston,
Source.xiamen.cleveland,
Source.xiamen.los angeles,
Source.yantian.fresno,
Source.yantian.grand rapids,
Source.yantian - cy.jacksonville,
Source.yantian distric.baltimore,
Source.yantian distric.houston,
Source.yantian gd.dallas/ft,
Source.yantian gd.houston,
Source.yantian gd.kansas city,
Source.yantian gd.memphis,
Source.yokkaichi.dallas/ft,
Source.yokohama.houston,
Source.yokohama.laredo,
Source.zhangjiagang.otay mesa station,
Source.zhenjiang.houston,
Source.cristobal.miami,
Source.guatemala.new york/newark area,
Source.guayaquil.chicago,
Source.guayaquil .chicago,
Source.guayaquil - tpg -.chicago,
Source.rio haina.miami,
Source.rotterdam.port everglades,
Source.san lorenzo.miami,
Source.santo tomas d/cas.chicago,
Source.xiamen.west palm beach,
Source.port kelang.new orleans,
Source.sto tomas d/casti.kansas city,
Source.haifa.chicago,
Source.hong kong.salem,
Source.san antonio.champlain-rouses point,
Source.san antonio.houston,
Source.santos.chicago,
Source.valparaiso.houston,
Source.vitoria.chicago,
Source.almeria.st louis,
Source.almoradi.buffalo-niagara falls,
Source.antwerp.kansas city,
Source.antwerp.philadelphia,
Source.aqaba.champlain-rouses point,
Source.aqaba.trout river,
Source.arica.trout river,
Source.ashford.chicago,
Source.barcelona.huntsville,
Source.bremerhaven.pittsburgh,
Source.buenos aires.champlain-rouses point,
Source.calcutta.chicago,
Source.cantoria.buffalo-niagara falls,
Source.cantoria.chicago,
Source.cantoria.seattle,
Source.cape town.champlain-rouses point,
Source.chennai.buffalo-niagara falls,
Source.chennai.chicago,
Source.chittagong.buffalo-niagara falls,
Source.civitavecchia.chicago,
Source.dundalk.detroit,
Source.durban.buffalo-niagara falls,
Source.gautam budhh naga.chicago,
Source.genoa.cleveland,
Source.getafe.chicago,
Source.hamburg.philadelphia,
Source.hamburg.pittsburgh,
Source.hong kong.philadelphia,
Source.hyderabad.detroit,
Source.hyderabad.kansas city,
Source.hyderabad.minneapolis-st,
Source.hyderabad.st louis,
Source.jawaharlal nehru.buffalo-niagara falls,
Source.jawaharlal nehru.chicago,
Source.jawaharlal nehru.trout river,
Source.kaohsiung.detroit,
Source.kobe cy.allentown,
Source.liverpool.chicago,
Source.liverpool.indianapolis,
Source.liverpool.minneapolis-st,
Source.ludhiana.chicago,
Source.mongla - cy.chicago,
Source.moradabad.chicago,
Source.mundra.buffalo-niagara falls,
Source.mundra.chicago,
Source.nagpur.chicago,
Source.nantong.columbus,
Source.naples.baltimore,
Source.navegantes.champlain-rouses point,
Source.new delhi.buffalo-niagara falls,
Source.new delhi.chicago,
Source.newport/gwent.chicago,
Source.ningbo.norfolk,
Source.pandjang.chicago,
Source.panipat.buffalo-niagara falls,
Source.panipat.chicago,
Source.port qasim.buffalo-niagara falls,
Source.port qasim.indianapolis,
Source.port qasim.trout river,
Source.santos.champlain-rouses point,
Source.shimizu.pittsburgh,
Source.singapore.boston,
Source.singapore.charleston,
Source.spoleto.chicago,
Source.startrack.buffalo-niagara falls,
Source.startrack.chicago,
Source.taichung taiwan c.miami,
Source.tamatave.kansas city,
Source.thessaloniki.chicago,
Source.toronto.chicago,
Source.valencia.cleveland,
Source.valparaiso - cy.memphis,
Source.visakhapatnam.chicago,
Source.visakhapatnam.minneapolis-st,
Source.vittorio veneto.columbus,
Source.yantian.boston,
Source.yantian.worcester,
Source.chicago,
Source.algeciras.st louis,
Source.cartagena.chicago,
Source.choluteca.norfolk,
Source.dadri.chicago,
Source.dadri.winston-salem,
Source.damietta.chicago,
Source.genoa.detroit,
Source.gothenburg.louisville,
Source.gothenburg.owensboro-evansville,
Source.grangemouth.louisville,
Source.grangemouth.st louis,
Source.hamburg.columbus,
Source.houston.houston,
Source.jawaharlal nehru.cincinnati,
Source.jawaharlal nehru.detroit,
Source.kaohsiung.new york/newark area,
Source.la spezia.cincinnati,
Source.liverpool.st louis,
Source.managua.chicago,
Source.mersin.st louis,
Source.mundra.cincinnati,
Source.navegantes.chicago,
Source.new delhi.baltimore,
Source.niigata.st louis,
Source.pecem ce br.cincinnati,
Source.port said.long beach,
Source.port said east.chicago,
Source.port said east.houston,
Source.ribecourt.cleveland,
Source.rotterdam.columbus,
Source.santa rosa montel.norfolk,
Source.santo tomas de ca.chicago,
Source.shuwaikh.baltimore,
Source.songkhla.chicago,
Source.taichung taiwan c.chicago,
Source.tallinn/muuga.chicago,
Source.thessaloniki.winston-salem,
Source.jiangyin.denver,
Source.santiago sacatep.seattle,
Source.taichung.salt lake city,
Source.wuhan.denver,
Source.yantian.denver,
Source.cape town.chicago,
Source.chile.houston,
Source.coquimbo.chicago,
Source.melbourne.buffalo-niagara falls,
Source.melbourne.champlain-rouses point,
Source.barcelona.port everglades,
Source.bilbao.chicago,
Source.cadiz.chicago,
Source.fossano.chicago,
Source.genoa.nashville,
Source.la spezia.chicago,
Source.malaga.chicago,
Source.valencia.chicago,
Source.estado de mexico.chicago,
Source.valencia.houston,
Source.antwerp.memphis,
Source.bremen.atlanta,
Source.cantoria.atlanta,
Source.cantoria.charlotte,
Source.dadri.memphis,
Source.espartinas.charleston,
Source.fuqing.chicago,
Source.fuqing.houston,
Source.ho chi minh city.atlanta,
Source.ho chi minh city.jacksonville,
Source.ho chi minh city.nashville,
Source.leghorn.nashville,
Source.livorno.memphis,
Source.manila (north har.atlanta,
Source.marcallo con caso.nashville,
Source.panjang port.jacksonville,
Source.port qasim.atlanta,
Source.port qasim.miami,
Source.pusan.atlanta,
Source.samut sakhon.atlanta,
Source.samutsakhon.atlanta,
Source.singapore.atlanta,
Source.surabaya.atlanta,
Source.tanjung pelepas.savannah,
Source.tribiano.atlanta,
Source.yantian gd.atlanta,
Source.zhenjiang.atlanta,
Source.beijiao.cincinnati,
Source.busan cy korea.portland,
Source.changsha.chicago,
Source.ho chi minh cit.minneapolis-st,
Source.hochiminh city.minneapolis-st,
Source.hong kong.portland,
Source.jiangyin.chicago,
Source.kobe.minneapolis-st,
Source.kolkata(calcutta).portland,
Source.nagoya.st louis,
Source.ningbo.columbus,
Source.ningbo - cy.chicago,
Source.shanghai.columbus,
Source.shanghai.minneapolis-st,
Source.shashi.chicago,
Source.tokyo.st louis,
Source.xiamen.syracuse,
Source.xiamen - cy.chicago,
Source.xiaolan.chicago,
Source.yantian.nashville,
Source.yantian.owensboro-evansville,
Source.yantian.st louis,
Source.yantian cn.cleveland,
Source.yantian distric.minneapolis-st,
Source.zhongshan.louisville,
Source.bangkok.portland,
Source.busan.louisville,
Source.busan cy korea.chicago,
Source.fuzhou.minneapolis-st,
Source.hong kong.minneapolis-st,
Source.jakarta.denver,
Source.jakarta.minneapolis-st,
Source.jiaxing.tacoma,
Source.kaohsiung.cincinnati,
Source.manila north harb.chicago,
Source.nanhai.portland,
Source.nantong.detroit,
Source.osaka.portland,
Source.shanghai.norfolk,
Source.shimizu.portland,
Source.shunde.chicago,
Source.singapore.portland,
Source.vadodara.portland,
Source.wuhan.detroit,
Source.yantian.indianapolis,
Source.yantian.portland,
Source.zhangjiagang.columbus,
Source.toronto.west palm beach,
Source.cn.chicago,
Source.ningbo.chicago.baltimore,3
Source.san antonio.chicago.baltimore,14
Source.taichung.philadelphia.baltimore,2
Source.ningbo.chicago.carquinez strait,1
Source.bremerhaven.atlanta.charleston,20
Source.bremerhaven.greenville-spartanburg.charleston,20
Source.bugo.jacksonville.charleston,2
Source.busan.savannah.charleston,3
Source.chittagong.chicago.charleston,569
Source.chittagong.savannah.charleston,569
Source.chiwan.houston.charleston,11
Source.colombo.miami.charleston,24
Source.hai phong.savannah.charleston,3
Source.hamburg (200xx).atlanta.charleston,8
Source.hochiminh.savannah.charleston,3
Source.jawaharlal nehru.baltimore.charleston,268
Source.jawaharlal nehru.houston.charleston,268
Source.jawaharlal nehru.miami.charleston,268
Source.jawaharlal nehru.mobile.charleston,268
Source.jawaharlal nehru.savannah.charleston,268
Source.jawaharlal nehruj.atlanta.charleston,1
Source.jebel ali dubai.nashville.charleston,3
Source.kanpur.houston.charleston,16
Source.mombasa.miami.charleston,2
Source.moron de la front.chicago.charleston,1
Source.new delhi.savannah.charleston,2
Source.panipat.savannah.charleston,2
Source.pasir gudang.savannah.charleston,1
Source.port qasim.chicago.charleston,284
Source.port qasim.houston.charleston,284
Source.purto limon.chicago.charleston,1
Source.san lorenzo.charleston.charleston,13
Source.startrack.memphis.charleston,8
Source.startrack.savannah.charleston,8
Source.sto tomas d/casti.chicago.charleston,3
Source.tuticorin.houston.charleston,43
Source.tuticorin.savannah.charleston,43
Source.xiamen.savannah.charleston,18
Source.yantian.chicago.charleston,543
Source.chachagua.buffalo-niagara falls.chester,7
Source.la fortuna.buffalo-niagara falls.chester,7
Source.ujarras.buffalo-niagara falls.chester,6
Source.chiwan.houston.galveston,1
Source.chiwan.houston.honolulu,3
Source.aarhus.houston.houston,36
Source.aarhus.morgan city.houston,36
Source.aarhus {arhus}.laredo.houston,1
Source.albano san alessa.laredo.houston,1
Source.barcelona.albuquerque.houston,24
Source.barcelona.del rio.houston,24
Source.barcelona.denver.houston,24
Source.barcelona.laredo.houston,24
Source.bremen.el paso.houston,343
Source.bremerhaven.dallas/ft.houston,80
Source.bremerhaven.hidalgo.houston,80
Source.bremerhaven.new orleans.houston,80
Source.bremerhaven.pascagoula.houston,80
Source.cantoria.los angeles.houston,481
Source.caprino veronese.laredo.houston,2
Source.casnigo.el paso.houston,1
Source.castleton.el paso.houston,2
Source.chiwan.chicago.houston,2130
Source.chiwan.houston.houston,2130
Source.cologne.hidalgo.houston,5
